"","Student ID","Gender","First Generation Indicator","Term Code","Cum UG Crs GPA"
"1889",8235512,"Female","Not First Generation College Stdnt","202120",3.51
"1890",8235512,"Female","Not First Generation College Stdnt","202210",3.58
"1891",8235512,"Female","Not First Generation College Stdnt","202220",3.66
"1892",8235512,"Female","Not First Generation College Stdnt","202310",3.74
"1893",8235512,"Female","Not First Generation College Stdnt","202320",3.72
"1894",8235512,"Female","Not First Generation College Stdnt","202410",3.72
"1895",8235522,"Male","Not First Generation College Stdnt","202110",3.35
"1896",8235522,"Male","Not First Generation College Stdnt","202120",3.01
"1897",8235522,"Male","Not First Generation College Stdnt","202210",2.88
"1898",8235522,"Male","Not First Generation College Stdnt","202220",2.81
"1899",8235522,"Male","Not First Generation College Stdnt","202310",2.72
"1900",8235522,"Male","Not First Generation College Stdnt","202320",2.84
"1901",8235522,"Male","Not First Generation College Stdnt","202410",2.84
"1902",8235926,"Male","Not First Generation College Stdnt","202110",3.85
"1903",8235926,"Male","Not First Generation College Stdnt","202120",3.77
"1904",8235926,"Male","Not First Generation College Stdnt","202210",3.74
"1905",8235926,"Male","Not First Generation College Stdnt","202220",3.61
"1906",8235926,"Male","Not First Generation College Stdnt","202310",3.54
"1907",8235926,"Male","Not First Generation College Stdnt","202320",3.5
"1908",8235926,"Male","Not First Generation College Stdnt","202410",3.5
"1909",8236003,"Female","Not First Generation College Stdnt","202110",3.93
"1910",8236003,"Female","Not First Generation College Stdnt","202120",3.7
"1911",8236003,"Female","Not First Generation College Stdnt","202210",3.68
"1912",8236003,"Female","Not First Generation College Stdnt","202220",3.68
"1913",8236003,"Female","Not First Generation College Stdnt","202310",3.47
"1914",8236003,"Female","Not First Generation College Stdnt","202320",3.45
"1915",8236003,"Female","Not First Generation College Stdnt","202410",3.45
"1916",8236079,"Male","Not First Generation College Stdnt","202110",3.86
"1917",8236079,"Male","Not First Generation College Stdnt","202120",3.83
"1918",8236079,"Male","Not First Generation College Stdnt","202210",3.76
"1919",8236079,"Male","Not First Generation College Stdnt","202220",3.75
"1920",8236079,"Male","Not First Generation College Stdnt","202310",3.7
"1921",8236079,"Male","Not First Generation College Stdnt","202320",3.72
"1922",8236079,"Male","Not First Generation College Stdnt","202410",3.72
"1923",8236114,"Male","Not First Generation College Stdnt","202110",2.45
"1924",8236114,"Male","Not First Generation College Stdnt","202120",2.61
"1925",8236114,"Male","Not First Generation College Stdnt","202210",2.65
"1926",8236114,"Male","Not First Generation College Stdnt","202220",2.82
"1927",8236114,"Male","Not First Generation College Stdnt","202310",2.97
"1928",8236114,"Male","Not First Generation College Stdnt","202320",3.06
"1929",8236114,"Male","Not First Generation College Stdnt","202410",3.06
"1930",8236405,"Male","Not First Generation College Stdnt","202110",3.85
"1931",8236405,"Male","Not First Generation College Stdnt","202120",3.53
"1932",8236405,"Male","Not First Generation College Stdnt","202210",3.4
"1933",8236405,"Male","Not First Generation College Stdnt","202220",3.43
"1934",8236405,"Male","Not First Generation College Stdnt","202310",3.49
"1935",8236405,"Male","Not First Generation College Stdnt","202320",3.51
"1936",8236405,"Male","Not First Generation College Stdnt","202410",3.51
"1937",8236496,"Female","Not First Generation College Stdnt","202110",3.93
"1938",8236496,"Female","Not First Generation College Stdnt","202120",3.84
"1939",8236496,"Female","Not First Generation College Stdnt","202210",3.84
"1940",8236496,"Female","Not First Generation College Stdnt","202220",3.66
"1941",8236496,"Female","Not First Generation College Stdnt","202310",3.54
"1942",8236496,"Female","Not First Generation College Stdnt","202320",3.48
"1943",8236496,"Female","Not First Generation College Stdnt","202410",3.48
"1944",8236511,"Female","Not First Generation College Stdnt","202110",3.83
"1945",8236511,"Female","Not First Generation College Stdnt","202120",3.78
"1946",8236511,"Female","Not First Generation College Stdnt","202210",3.78
"1947",8236511,"Female","Not First Generation College Stdnt","202220",3.7
"1948",8236511,"Female","Not First Generation College Stdnt","202310",3.68
"1949",8236511,"Female","Not First Generation College Stdnt","202320",3.58
"1950",8236511,"Female","Not First Generation College Stdnt","202410",3.59
"1951",8236572,"Female","Not First Generation College Stdnt","202110",3.49
"1952",8236572,"Female","Not First Generation College Stdnt","202120",3.38
"1953",8236572,"Female","Not First Generation College Stdnt","202210",3.39
"1954",8236572,"Female","Not First Generation College Stdnt","202220",3.47
"1955",8236572,"Female","Not First Generation College Stdnt","202310",3.22
"1956",8236572,"Female","Not First Generation College Stdnt","202320",3.28
"1957",8236572,"Female","Not First Generation College Stdnt","202410",3.28
"1958",8236651,"Male","Not First Generation College Stdnt","202110",3.95
"1959",8236651,"Male","Not First Generation College Stdnt","202120",3.97
"1960",8236651,"Male","Not First Generation College Stdnt","202210",3.98
"1961",8236651,"Male","Not First Generation College Stdnt","202220",3.97
"1962",8236651,"Male","Not First Generation College Stdnt","202310",3.98
"1963",8236651,"Male","Not First Generation College Stdnt","202320",3.96
"1964",8236651,"Male","Not First Generation College Stdnt","202410",3.96
"1965",8236693,"Male","Not First Generation College Stdnt","202110",3.71
"1966",8236693,"Male","Not First Generation College Stdnt","202120",3.32
"1967",8236693,"Male","Not First Generation College Stdnt","202210",3.32
"1968",8236693,"Male","Not First Generation College Stdnt","202220",3.33
"1969",8236693,"Male","Not First Generation College Stdnt","202310",3.23
"1970",8236693,"Male","Not First Generation College Stdnt","202320",3.29
"1971",8236693,"Male","Not First Generation College Stdnt","202410",3.29
"1972",8236791,"Female","Not First Generation College Stdnt","202110",3.94
"1973",8236791,"Female","Not First Generation College Stdnt","202120",3.84
"1974",8236791,"Female","Not First Generation College Stdnt","202210",3.85
"1975",8236791,"Female","Not First Generation College Stdnt","202220",3.87
"1976",8236791,"Female","Not First Generation College Stdnt","202310",3.8
"1977",8236791,"Female","Not First Generation College Stdnt","202320",3.83
"1978",8236791,"Female","Not First Generation College Stdnt","202410",3.83
"1979",8237068,"Female","First Generation College Stdnt","202110",3.33
"1980",8237068,"Female","First Generation College Stdnt","202120",3.5
"1981",8237068,"Female","First Generation College Stdnt","202210",3.26
"1982",8237068,"Female","First Generation College Stdnt","202220",3.25
"1983",8237068,"Female","First Generation College Stdnt","202310",3.16
"1984",8237068,"Female","First Generation College Stdnt","202320",3.07
"1985",8237068,"Female","First Generation College Stdnt","202410",3.07
"1986",8237145,"Female","Not First Generation College Stdnt","202110",3.62
"1987",8237145,"Female","Not First Generation College Stdnt","202120",2.86
"1988",8237145,"Female","Not First Generation College Stdnt","202210",3.2
"1989",8237145,"Female","Not First Generation College Stdnt","202220",3.23
"1990",8237145,"Female","Not First Generation College Stdnt","202310",3.18
"1991",8237145,"Female","Not First Generation College Stdnt","202320",3.27
"1992",8237145,"Female","Not First Generation College Stdnt","202410",3.27
"1993",8237409,"Female","First Generation College Stdnt","202110",2.74
"1994",8237409,"Female","First Generation College Stdnt","202120",2.96
"1995",8237409,"Female","First Generation College Stdnt","202210",2.85
"1996",8237409,"Female","First Generation College Stdnt","202220",3.02
"1997",8237409,"Female","First Generation College Stdnt","202310",3.03
"1998",8237409,"Female","First Generation College Stdnt","202320",3.07
"1999",8237409,"Female","First Generation College Stdnt","202410",3.09
"2000",8237729,"Male","Not First Generation College Stdnt","202110",4
"2001",8237729,"Male","Not First Generation College Stdnt","202120",3.88
"2002",8237729,"Male","Not First Generation College Stdnt","202210",3.87
"2003",8237729,"Male","Not First Generation College Stdnt","202220",3.89
"2004",8237729,"Male","Not First Generation College Stdnt","202310",3.88
"2005",8237729,"Male","Not First Generation College Stdnt","202320",3.89
"2006",8237729,"Male","Not First Generation College Stdnt","202410",3.89
"2007",8237792,"Male","Not First Generation College Stdnt","202110",3.72
"2008",8237792,"Male","Not First Generation College Stdnt","202120",3.7
"2009",8237792,"Male","Not First Generation College Stdnt","202210",3.71
"2010",8237792,"Male","Not First Generation College Stdnt","202220",3.72
"2011",8237792,"Male","Not First Generation College Stdnt","202310",3.75
"2012",8237792,"Male","Not First Generation College Stdnt","202320",3.77
"2013",8237792,"Male","Not First Generation College Stdnt","202410",3.77
"2014",8237816,"Female","Not First Generation College Stdnt","202110",3.68
"2015",8237816,"Female","Not First Generation College Stdnt","202120",3.77
"2016",8237816,"Female","Not First Generation College Stdnt","202210",3.82
"2017",8237816,"Female","Not First Generation College Stdnt","202220",3.84
"2018",8237816,"Female","Not First Generation College Stdnt","202310",3.82
"2019",8237816,"Female","Not First Generation College Stdnt","202320",3.85
"2020",8237816,"Female","Not First Generation College Stdnt","202410",3.85
"2021",8237939,"Female","Not First Generation College Stdnt","202110",4
"2022",8237939,"Female","Not First Generation College Stdnt","202120",3.6
"2023",8237939,"Female","Not First Generation College Stdnt","202210",3.57
"2024",8237939,"Female","Not First Generation College Stdnt","202220",3.62
"2025",8237939,"Female","Not First Generation College Stdnt","202310",3.63
"2026",8237939,"Female","Not First Generation College Stdnt","202320",3.6
"2027",8237939,"Female","Not First Generation College Stdnt","202410",3.6
"2028",8237988,"Female","Not First Generation College Stdnt","202110",3.88
"2029",8237988,"Female","Not First Generation College Stdnt","202120",3.81
"2030",8237988,"Female","Not First Generation College Stdnt","202210",3.81
"2031",8237988,"Female","Not First Generation College Stdnt","202220",3.79
"2032",8237988,"Female","Not First Generation College Stdnt","202310",3.75
"2033",8237988,"Female","Not First Generation College Stdnt","202320",3.79
"2034",8237988,"Female","Not First Generation College Stdnt","202410",3.8
"2035",8238256,"Male","Not First Generation College Stdnt","202110",3.1
"2036",8238256,"Male","Not First Generation College Stdnt","202120",2.62
"2037",8238256,"Male","Not First Generation College Stdnt","202210",2.71
"2038",8238256,"Male","Not First Generation College Stdnt","202220",2.88
"2039",8238256,"Male","Not First Generation College Stdnt","202310",3.02
"2040",8238256,"Male","Not First Generation College Stdnt","202320",3.03
"2041",8238256,"Male","Not First Generation College Stdnt","202410",3.05
"2042",8238621,"Male","Not First Generation College Stdnt","202110",3.66
"2043",8238621,"Male","Not First Generation College Stdnt","202120",2.99
"2044",8238621,"Male","Not First Generation College Stdnt","202210",3.15
"2045",8238621,"Male","Not First Generation College Stdnt","202220",3.09
"2046",8238621,"Male","Not First Generation College Stdnt","202310",3.14
"2047",8238621,"Male","Not First Generation College Stdnt","202320",3.19
"2048",8238621,"Male","Not First Generation College Stdnt","202410",3.19
"2049",8238764,"Male","Not First Generation College Stdnt","202110",3.59
"2050",8238764,"Male","Not First Generation College Stdnt","202120",3.78
"2051",8238764,"Male","Not First Generation College Stdnt","202210",3.84
"2052",8238764,"Male","Not First Generation College Stdnt","202220",3.77
"2053",8238764,"Male","Not First Generation College Stdnt","202310",3.75
"2054",8238764,"Male","Not First Generation College Stdnt","202320",3.74
"2055",8238764,"Male","Not First Generation College Stdnt","202410",3.74
"2056",8238809,"Female","Not First Generation College Stdnt","202110",3.77
"2057",8238809,"Female","Not First Generation College Stdnt","202120",3.68
"2058",8238809,"Female","Not First Generation College Stdnt","202210",3.63
"2059",8238809,"Female","Not First Generation College Stdnt","202220",3.64
"2060",8238895,"Male","Not First Generation College Stdnt","202110",3.47
"2061",8238895,"Male","Not First Generation College Stdnt","202120",3.7
"2062",8238895,"Male","Not First Generation College Stdnt","202210",3.54
"2063",8238895,"Male","Not First Generation College Stdnt","202220",3.53
"2064",8238895,"Male","Not First Generation College Stdnt","202310",3.38
"2065",8238895,"Male","Not First Generation College Stdnt","202320",3.32
"2066",8238895,"Male","Not First Generation College Stdnt","202410",3.32
"2067",8239036,"Male","Not First Generation College Stdnt","202110",3.7
"2068",8239036,"Male","Not First Generation College Stdnt","202120",3.65
"2069",8239036,"Male","Not First Generation College Stdnt","202210",3.68
"2070",8239036,"Male","Not First Generation College Stdnt","202220",3.6
"2071",8239036,"Male","Not First Generation College Stdnt","202310",3.6
"2072",8239036,"Male","Not First Generation College Stdnt","202320",3.61
"2073",8239036,"Male","Not First Generation College Stdnt","202410",3.61
"2074",8239161,"Male","Not First Generation College Stdnt","202110",3.64
"2075",8239161,"Male","Not First Generation College Stdnt","202120",3.44
"2076",8239161,"Male","Not First Generation College Stdnt","202210",3.46
"2077",8239161,"Male","Not First Generation College Stdnt","202220",3.43
"2078",8239161,"Male","Not First Generation College Stdnt","202310",3.35
"2079",8239161,"Male","Not First Generation College Stdnt","202320",3.16
"2080",8239161,"Male","Not First Generation College Stdnt","202410",3.16
"2081",8239451,"Male","Not First Generation College Stdnt","202110",3.7
"2082",8239451,"Male","Not First Generation College Stdnt","202120",3.15
"2083",8239451,"Male","Not First Generation College Stdnt","202210",3.18
"2084",8239451,"Male","Not First Generation College Stdnt","202220",3.27
"2085",8239451,"Male","Not First Generation College Stdnt","202310",3.22
"2086",8239451,"Male","Not First Generation College Stdnt","202320",3.07
"2087",8239451,"Male","Not First Generation College Stdnt","202410",3.07
"2088",8239567,"Male","Not First Generation College Stdnt","202110",3.83
"2089",8239567,"Male","Not First Generation College Stdnt","202120",3.75
"2090",8239567,"Male","Not First Generation College Stdnt","202210",3.66
"2091",8239567,"Male","Not First Generation College Stdnt","202220",3.71
"2092",8239567,"Male","Not First Generation College Stdnt","202310",3.74
"2093",8239567,"Male","Not First Generation College Stdnt","202320",3.75
"2094",8239567,"Male","Not First Generation College Stdnt","202410",3.75
"2095",8239580,"Male","Not First Generation College Stdnt","202110",3.59
"2096",8239580,"Male","Not First Generation College Stdnt","202120",3.63
"2097",8239580,"Male","Not First Generation College Stdnt","202210",3.53
"2098",8239580,"Male","Not First Generation College Stdnt","202220",3.6
"2099",8239580,"Male","Not First Generation College Stdnt","202310",3.59
"2100",8239580,"Male","Not First Generation College Stdnt","202320",3.61
"2101",8239580,"Male","Not First Generation College Stdnt","202410",3.61
"2102",8239643,"Male","Not First Generation College Stdnt","202110",2.59
"2103",8239643,"Male","Not First Generation College Stdnt","202120",3.04
"2104",8239643,"Male","Not First Generation College Stdnt","202210",3.19
"2105",8239643,"Male","Not First Generation College Stdnt","202220",3.33
"2106",8239643,"Male","Not First Generation College Stdnt","202310",3.34
"2107",8239643,"Male","Not First Generation College Stdnt","202320",3.41
"2108",8239643,"Male","Not First Generation College Stdnt","202410",3.41
"2109",8240091,"Male","Not First Generation College Stdnt","202210",4
"2110",8240091,"Male","Not First Generation College Stdnt","202220",4
"2111",8240091,"Male","Not First Generation College Stdnt","202310",3.79
"2112",8240091,"Male","Not First Generation College Stdnt","202320",3.81
"2113",8240091,"Male","Not First Generation College Stdnt","202410",3.81
"2114",8240124,"Female","Not First Generation College Stdnt","202110",3.32
"2115",8240124,"Female","Not First Generation College Stdnt","202120",3.41
"2116",8240124,"Female","Not First Generation College Stdnt","202210",3.42
"2117",8240124,"Female","Not First Generation College Stdnt","202220",3.42
"2118",8240124,"Female","Not First Generation College Stdnt","202310",3.5
"2119",8240124,"Female","Not First Generation College Stdnt","202320",3.58
"2120",8240124,"Female","Not First Generation College Stdnt","202410",3.58
"2121",8240157,"Female","Not First Generation College Stdnt","202110",4
"2122",8240157,"Female","Not First Generation College Stdnt","202120",4
"2123",8240157,"Female","Not First Generation College Stdnt","202210",4
"2124",8240157,"Female","Not First Generation College Stdnt","202220",4
"2125",8240157,"Female","Not First Generation College Stdnt","202310",4
"2126",8240157,"Female","Not First Generation College Stdnt","202320",4
"2127",8240157,"Female","Not First Generation College Stdnt","202410",4
"2128",8240256,"Male","Not First Generation College Stdnt","202110",3.38
"2129",8240256,"Male","Not First Generation College Stdnt","202120",3.36
"2130",8240256,"Male","Not First Generation College Stdnt","202210",3.22
"2131",8240256,"Male","Not First Generation College Stdnt","202220",3.19
"2132",8240256,"Male","Not First Generation College Stdnt","202310",3.25
"2133",8240256,"Male","Not First Generation College Stdnt","202320",3.17
"2134",8240256,"Male","Not First Generation College Stdnt","202410",3.17
"2135",8240340,"Male","Not First Generation College Stdnt","202110",3.26
"2136",8240340,"Male","Not First Generation College Stdnt","202120",3.34
"2137",8240340,"Male","Not First Generation College Stdnt","202210",3.42
"2138",8240340,"Male","Not First Generation College Stdnt","202310",3.41
"2139",8240340,"Male","Not First Generation College Stdnt","202320",3.42
"2140",8240340,"Male","Not First Generation College Stdnt","202410",3.42
"2141",8240501,"Female","Not First Generation College Stdnt","202110",2.89
"2142",8240501,"Female","Not First Generation College Stdnt","202120",3.04
"2143",8240501,"Female","Not First Generation College Stdnt","202210",3.28
"2144",8240501,"Female","Not First Generation College Stdnt","202220",3.19
"2145",8240501,"Female","Not First Generation College Stdnt","202310",3.06
"2146",8240501,"Female","Not First Generation College Stdnt","202320",2.98
"2147",8240501,"Female","Not First Generation College Stdnt","202410",3.02
"2148",8241044,"Male","Not First Generation College Stdnt","202110",3.9
"2149",8241044,"Male","Not First Generation College Stdnt","202120",3.93
"2150",8241044,"Male","Not First Generation College Stdnt","202210",3.89
"2151",8241044,"Male","Not First Generation College Stdnt","202220",3.89
"2152",8241044,"Male","Not First Generation College Stdnt","202310",3.9
"2153",8241044,"Male","Not First Generation College Stdnt","202320",3.88
"2154",8241044,"Male","Not First Generation College Stdnt","202410",3.88
"2155",8241122,"Female","Not First Generation College Stdnt","202210",3.96
"2156",8241122,"Female","Not First Generation College Stdnt","202220",3.95
"2157",8241122,"Female","Not First Generation College Stdnt","202310",3.96
"2158",8241122,"Female","Not First Generation College Stdnt","202320",3.96
"2159",8241122,"Female","Not First Generation College Stdnt","202410",3.96
"2160",8241124,"Male","Not First Generation College Stdnt","202110",3.62
"2161",8241124,"Male","Not First Generation College Stdnt","202120",3.55
"2162",8241124,"Male","Not First Generation College Stdnt","202210",3.48
"2163",8241124,"Male","Not First Generation College Stdnt","202220",3.52
"2164",8241124,"Male","Not First Generation College Stdnt","202310",3.42
"2165",8241124,"Male","Not First Generation College Stdnt","202320",3.39
"2166",8241124,"Male","Not First Generation College Stdnt","202410",3.39
"2167",8241328,"Female","Not First Generation College Stdnt","202110",3.63
"2168",8241328,"Female","Not First Generation College Stdnt","202120",3.38
"2169",8241328,"Female","Not First Generation College Stdnt","202210",3.37
"2170",8241328,"Female","Not First Generation College Stdnt","202220",3.31
"2171",8241328,"Female","Not First Generation College Stdnt","202310",3.31
"2172",8241328,"Female","Not First Generation College Stdnt","202320",3.25
"2173",8241328,"Female","Not First Generation College Stdnt","202410",3.25
"2174",8241593,"Male","Not First Generation College Stdnt","202110",3.43
"2175",8241593,"Male","Not First Generation College Stdnt","202120",3.29
"2176",8241593,"Male","Not First Generation College Stdnt","202210",3.35
"2177",8241593,"Male","Not First Generation College Stdnt","202220",3.35
"2178",8241593,"Male","Not First Generation College Stdnt","202310",3.34
"2179",8241593,"Male","Not First Generation College Stdnt","202320",3.33
"2180",8241593,"Male","Not First Generation College Stdnt","202410",3.33
"2181",8241959,"Female","Not First Generation College Stdnt","202110",3.17
"2182",8241959,"Female","Not First Generation College Stdnt","202120",2.67
"2183",8241959,"Female","Not First Generation College Stdnt","202210",2.81
"2184",8241959,"Female","Not First Generation College Stdnt","202220",2.94
"2185",8241959,"Female","Not First Generation College Stdnt","202310",2.96
"2186",8241959,"Female","Not First Generation College Stdnt","202320",3.06
"2187",8241959,"Female","Not First Generation College Stdnt","202410",3.06
"2188",8242001,"Male","Not First Generation College Stdnt","202110",3.82
"2189",8242001,"Male","Not First Generation College Stdnt","202120",3.32
"2190",8242001,"Male","Not First Generation College Stdnt","202210",3.47
"2191",8242001,"Male","Not First Generation College Stdnt","202220",3.47
"2192",8242001,"Male","Not First Generation College Stdnt","202310",3.45
"2193",8242001,"Male","Not First Generation College Stdnt","202320",3.47
"2194",8242001,"Male","Not First Generation College Stdnt","202410",3.47
"2195",8242006,"Female","First Generation College Stdnt","202110",2.99
"2196",8242006,"Female","First Generation College Stdnt","202120",3.1
"2197",8242006,"Female","First Generation College Stdnt","202210",2.9
"2198",8242006,"Female","First Generation College Stdnt","202220",2.94
"2199",8242006,"Female","First Generation College Stdnt","202310",2.97
"2200",8242006,"Female","First Generation College Stdnt","202320",3.04
"2201",8242006,"Female","First Generation College Stdnt","202410",3.06
"2202",8242136,"Female","Not First Generation College Stdnt","202110",3.82
"2203",8242136,"Female","Not First Generation College Stdnt","202120",3.74
"2204",8242136,"Female","Not First Generation College Stdnt","202210",3.47
"2205",8242136,"Female","Not First Generation College Stdnt","202220",3.33
"2206",8242136,"Female","Not First Generation College Stdnt","202310",3.33
"2207",8242136,"Female","Not First Generation College Stdnt","202320",3.39
"2208",8242136,"Female","Not First Generation College Stdnt","202410",3.39
"2209",8242363,"Female","Not First Generation College Stdnt","202110",4
"2210",8242363,"Female","Not First Generation College Stdnt","202120",4
"2211",8242363,"Female","Not First Generation College Stdnt","202210",4
"2212",8242363,"Female","Not First Generation College Stdnt","202220",4
"2213",8242363,"Female","Not First Generation College Stdnt","202310",4
"2214",8242363,"Female","Not First Generation College Stdnt","202320",3.99
"2215",8242363,"Female","Not First Generation College Stdnt","202410",3.99
"2216",8242372,"Male","Not First Generation College Stdnt","202110",3.4
"2217",8242372,"Male","Not First Generation College Stdnt","202120",3.39
"2218",8242372,"Male","Not First Generation College Stdnt","202210",3.41
"2219",8242372,"Male","Not First Generation College Stdnt","202220",3.26
"2220",8242372,"Male","Not First Generation College Stdnt","202310",3.3
"2221",8242372,"Male","Not First Generation College Stdnt","202320",3.3
"2222",8242372,"Male","Not First Generation College Stdnt","202410",3.3
"2223",8242442,"Male","Not First Generation College Stdnt","202110",3.95
"2224",8242442,"Male","Not First Generation College Stdnt","202120",3.97
"2225",8242442,"Male","Not First Generation College Stdnt","202210",3.82
"2226",8242442,"Male","Not First Generation College Stdnt","202220",3.86
"2227",8242442,"Male","Not First Generation College Stdnt","202310",3.77
"2228",8242442,"Male","Not First Generation College Stdnt","202320",3.77
"2229",8242442,"Male","Not First Generation College Stdnt","202410",3.77
"2230",8242848,"Female","Not First Generation College Stdnt","202110",3.96
"2231",8242848,"Female","Not First Generation College Stdnt","202120",3.98
"2232",8242848,"Female","Not First Generation College Stdnt","202210",3.9
"2233",8242848,"Female","Not First Generation College Stdnt","202220",3.91
"2234",8242848,"Female","Not First Generation College Stdnt","202310",3.92
"2235",8242848,"Female","Not First Generation College Stdnt","202320",3.9
"2236",8242848,"Female","Not First Generation College Stdnt","202410",3.9
"2237",8242896,"Male","Not First Generation College Stdnt","202110",3.66
"2238",8242896,"Male","Not First Generation College Stdnt","202120",3.03
"2239",8242896,"Male","Not First Generation College Stdnt","202210",3.16
"2240",8242896,"Male","Not First Generation College Stdnt","202220",3.31
"2241",8242896,"Male","Not First Generation College Stdnt","202310",3.31
"2242",8242896,"Male","Not First Generation College Stdnt","202320",3.25
"2243",8242896,"Male","Not First Generation College Stdnt","202410",3.25
"2244",8243232,"Female","Not First Generation College Stdnt","202110",4
"2245",8243232,"Female","Not First Generation College Stdnt","202120",3.97
"2246",8243232,"Female","Not First Generation College Stdnt","202210",3.81
"2247",8243232,"Female","Not First Generation College Stdnt","202220",3.71
"2248",8243232,"Female","Not First Generation College Stdnt","202310",3.3
"2249",8243232,"Female","Not First Generation College Stdnt","202320",3.07
"2250",8243232,"Female","Not First Generation College Stdnt","202410",3.1
"2251",8243485,"Male","Not First Generation College Stdnt","202110",3.29
"2252",8243485,"Male","Not First Generation College Stdnt","202120",3.51
"2253",8243485,"Male","Not First Generation College Stdnt","202210",3.5
"2254",8243485,"Male","Not First Generation College Stdnt","202220",3.49
"2255",8243485,"Male","Not First Generation College Stdnt","202310",3.47
"2256",8243485,"Male","Not First Generation College Stdnt","202320",3.43
"2257",8243485,"Male","Not First Generation College Stdnt","202410",3.43
"2258",8243494,"Female","Not First Generation College Stdnt","202110",3.94
"2259",8243494,"Female","Not First Generation College Stdnt","202120",3.97
"2260",8243494,"Female","Not First Generation College Stdnt","202210",3.91
"2261",8243494,"Female","Not First Generation College Stdnt","202220",3.93
"2262",8243494,"Female","Not First Generation College Stdnt","202310",3.94
"2263",8243494,"Female","Not First Generation College Stdnt","202320",3.94
"2264",8243494,"Female","Not First Generation College Stdnt","202410",3.94
"2265",8243561,"Male","Not First Generation College Stdnt","202110",3.81
"2266",8243561,"Male","Not First Generation College Stdnt","202120",3.79
"2267",8243561,"Male","Not First Generation College Stdnt","202210",3.69
"2268",8243561,"Male","Not First Generation College Stdnt","202220",3.57
"2269",8243561,"Male","Not First Generation College Stdnt","202310",3.51
"2270",8243561,"Male","Not First Generation College Stdnt","202320",3.56
"2271",8243561,"Male","Not First Generation College Stdnt","202410",3.56
"2272",8243761,"Male","Not First Generation College Stdnt","202110",4
"2273",8243761,"Male","Not First Generation College Stdnt","202120",3.93
"2274",8243761,"Male","Not First Generation College Stdnt","202210",3.8
"2275",8243761,"Male","Not First Generation College Stdnt","202220",3.75
"2276",8243761,"Male","Not First Generation College Stdnt","202310",3.77
"2277",8243761,"Male","Not First Generation College Stdnt","202320",3.8
"2278",8243761,"Male","Not First Generation College Stdnt","202410",3.8
"2279",8243906,"Male","Not First Generation College Stdnt","202110",3.94
"2280",8243906,"Male","Not First Generation College Stdnt","202120",3.8
"2281",8243906,"Male","Not First Generation College Stdnt","202210",3.69
"2282",8243906,"Male","Not First Generation College Stdnt","202220",3.5
"2283",8243906,"Male","Not First Generation College Stdnt","202310",3.32
"2284",8243906,"Male","Not First Generation College Stdnt","202320",3.26
"2285",8243906,"Male","Not First Generation College Stdnt","202410",3.26
"2286",8244336,"Female","Not First Generation College Stdnt","202110",3.96
"2287",8244336,"Female","Not First Generation College Stdnt","202120",3.89
"2288",8244336,"Female","Not First Generation College Stdnt","202210",3.87
"2289",8244336,"Female","Not First Generation College Stdnt","202220",3.87
"2290",8244336,"Female","Not First Generation College Stdnt","202310",3.87
"2291",8244336,"Female","Not First Generation College Stdnt","202320",3.8
"2292",8244336,"Female","Not First Generation College Stdnt","202410",3.81
"2293",8244365,"Male","Not First Generation College Stdnt","202110",3.65
"2294",8244365,"Male","Not First Generation College Stdnt","202120",3.63
"2295",8244365,"Male","Not First Generation College Stdnt","202210",3.6
"2296",8244365,"Male","Not First Generation College Stdnt","202220",3.45
"2297",8244365,"Male","Not First Generation College Stdnt","202310",3.46
"2298",8244365,"Male","Not First Generation College Stdnt","202320",3.46
"2299",8244365,"Male","Not First Generation College Stdnt","202410",3.46
"2300",8244500,"Male","Not First Generation College Stdnt","202110",3.57
"2301",8244500,"Male","Not First Generation College Stdnt","202120",3.55
"2302",8244500,"Male","Not First Generation College Stdnt","202210",3.57
"2303",8244500,"Male","Not First Generation College Stdnt","202220",3.65
"2304",8244500,"Male","Not First Generation College Stdnt","202310",3.6
"2305",8244500,"Male","Not First Generation College Stdnt","202320",3.45
"2306",8244500,"Male","Not First Generation College Stdnt","202410",3.45
"2307",8244693,"Male","Not First Generation College Stdnt","202110",3.7
"2308",8244693,"Male","Not First Generation College Stdnt","202120",3.58
"2309",8244693,"Male","Not First Generation College Stdnt","202210",3.63
"2310",8244693,"Male","Not First Generation College Stdnt","202220",3.65
"2311",8244693,"Male","Not First Generation College Stdnt","202310",3.7
"2312",8244693,"Male","Not First Generation College Stdnt","202320",3.63
"2313",8244693,"Male","Not First Generation College Stdnt","202410",3.63
"2314",8244715,"Male","Not First Generation College Stdnt","202110",3.46
"2315",8244715,"Male","Not First Generation College Stdnt","202120",3.37
"2316",8244715,"Male","Not First Generation College Stdnt","202210",3.49
"2317",8244715,"Male","Not First Generation College Stdnt","202220",3.54
"2318",8244715,"Male","Not First Generation College Stdnt","202310",3.55
"2319",8244715,"Male","Not First Generation College Stdnt","202320",3.6
"2320",8244715,"Male","Not First Generation College Stdnt","202410",3.6
"2321",8244857,"Male","Not First Generation College Stdnt","202110",4
"2322",8244857,"Male","Not First Generation College Stdnt","202120",3.89
"2323",8244857,"Male","Not First Generation College Stdnt","202210",3.86
"2324",8244857,"Male","Not First Generation College Stdnt","202220",3.88
"2325",8244857,"Male","Not First Generation College Stdnt","202310",3.87
"2326",8244857,"Male","Not First Generation College Stdnt","202320",3.89
