"","Student ID","Cohort Term","Term Code","Enrolled Student Count","Major 1","Major 2","Major 3"
"2057",8238621,"202110","202120",1,"Finance",NA,NA
"2058",8238621,"202110","202210",1,"Finance",NA,NA
"2059",8238621,"202110","202220",1,"Finance",NA,NA
"2060",8238621,"202110","202310",1,"Finance",NA,NA
"2061",8238621,"202110","202320",1,"Finance",NA,NA
"2062",8238621,"202110","202410",1,"Finance",NA,NA
"2063",8238764,"202110","202110",1,"BA Major",NA,NA
"2064",8238764,"202110","202120",1,"BA Major",NA,NA
"2065",8238764,"202110","202210",1,"BA Major",NA,NA
"2066",8238764,"202110","202220",1,"BA Major",NA,NA
"2067",8238764,"202110","202310",1,"BA Major",NA,NA
"2068",8238764,"202110","202320",1,"BA Major",NA,NA
"2069",8238764,"202110","202410",1,"BA Major",NA,NA
"2070",8238809,"202110","202110",1,"BA Major",NA,NA
"2071",8238809,"202110","202120",1,"BA Major",NA,NA
"2072",8238809,"202110","202210",1,"BA Major",NA,NA
"2073",8238809,"202110","202220",1,"BA Major",NA,NA
"2074",8238895,"202110","202110",1,"Undeclared - Business",NA,NA
"2075",8238895,"202110","202120",1,"Undeclared - Business",NA,NA
"2076",8238895,"202110","202210",1,"Finance",NA,NA
"2077",8238895,"202110","202220",1,"BA Major","Finance",NA
"2078",8238895,"202110","202310",1,"BA Major","Finance",NA
"2079",8238895,"202110","202320",1,"BA Major","Finance",NA
"2080",8238895,"202110","202410",1,"BA Major","Finance",NA
"2081",8239036,"202110","202110",1,"Undeclared - Business",NA,NA
"2082",8239036,"202110","202120",1,"BA Major",NA,NA
"2083",8239036,"202110","202210",1,"BA Major",NA,NA
"2084",8239036,"202110","202220",1,"BA Major",NA,NA
"2085",8239036,"202110","202310",1,"BA Major",NA,NA
"2086",8239036,"202110","202320",1,"BA Major",NA,NA
"2087",8239036,"202110","202410",1,"BA Major",NA,NA
"2088",8239161,"202110","202110",1,"Finance",NA,NA
"2089",8239161,"202110","202120",1,"Finance",NA,NA
"2090",8239161,"202110","202210",1,"Accountancy",NA,NA
"2091",8239161,"202110","202220",1,"Accountancy",NA,NA
"2092",8239161,"202110","202310",1,"Accountancy",NA,NA
"2093",8239161,"202110","202320",1,"Accountancy",NA,NA
"2094",8239161,"202110","202410",1,"Accountancy",NA,NA
"2095",8239451,"202110","202110",1,"Undeclared - Business",NA,NA
"2096",8239451,"202110","202120",1,"Undeclared - Business",NA,NA
"2097",8239451,"202110","202210",1,"BA Major",NA,NA
"2098",8239451,"202110","202220",1,"BA Major",NA,NA
"2099",8239451,"202110","202310",1,"BA Major",NA,NA
"2100",8239451,"202110","202320",1,"BA Major",NA,NA
"2101",8239451,"202110","202410",1,"BA Major",NA,NA
"2102",8239567,"202110","202110",1,"Business Economics",NA,NA
"2103",8239567,"202110","202120",1,"Finance",NA,NA
"2104",8239567,"202110","202210",1,"Finance",NA,NA
"2105",8239567,"202110","202220",1,"Finance",NA,NA
"2106",8239567,"202110","202310",1,"Finance",NA,NA
"2107",8239567,"202110","202320",1,"Finance",NA,NA
"2108",8239567,"202110","202410",1,"Finance",NA,NA
"2109",8239580,"202110","202110",1,"Undeclared - Business",NA,NA
"2110",8239580,"202110","202120",1,"Undeclared - Business",NA,NA
"2111",8239580,"202110","202210",1,"Finance",NA,NA
"2112",8239580,"202110","202220",1,"Finance",NA,NA
"2113",8239580,"202110","202310",1,"Finance",NA,NA
"2114",8239580,"202110","202320",1,"Finance",NA,NA
"2115",8239580,"202110","202410",1,"Finance",NA,NA
"2116",8239643,"202110","202110",1,"Information Systems",NA,NA
"2117",8239643,"202110","202120",1,"Information Systems",NA,NA
"2118",8239643,"202110","202210",1,"Information Systems",NA,NA
"2119",8239643,"202110","202220",1,"Information Systems",NA,NA
"2120",8239643,"202110","202310",1,"Information Systems",NA,NA
"2121",8239643,"202110","202320",1,"Information Systems",NA,NA
"2122",8239643,"202110","202410",1,"Information Systems",NA,NA
"2123",8240091,"202210","202210",1,"Undeclared - Business",NA,NA
"2124",8240091,"202210","202220",1,"Undeclared - Business",NA,NA
"2125",8240091,"202210","202310",1,"BA Major",NA,NA
"2126",8240091,"202210","202320",1,"BA Major",NA,NA
"2127",8240091,"202210","202410",1,"BA Major",NA,NA
"2128",8240124,"202110","202110",1,"CEC",NA,NA
"2129",8240124,"202110","202120",1,"CEC",NA,NA
"2130",8240124,"202110","202210",1,"CEC",NA,NA
"2131",8240124,"202110","202220",1,"CEC",NA,NA
"2132",8240124,"202110","202310",1,"CEC",NA,NA
"2133",8240124,"202110","202320",1,"CEC",NA,NA
"2134",8240124,"202110","202410",1,"CEC",NA,NA
"2135",8240157,"202110","202110",1,"Information Systems",NA,NA
"2136",8240157,"202110","202120",1,"Information Systems",NA,NA
"2137",8240157,"202110","202210",1,"Information Systems",NA,NA
"2138",8240157,"202110","202220",1,"Information Systems",NA,NA
"2139",8240157,"202110","202310",1,"Information Systems",NA,NA
"2140",8240157,"202110","202320",1,"Information Systems",NA,NA
"2141",8240157,"202110","202410",1,"Information Systems",NA,NA
"2142",8240256,"202110","202110",1,"Supply Chain & Operations Mgmt",NA,NA
"2143",8240256,"202110","202120",1,"Supply Chain & Operations Mgmt",NA,NA
"2144",8240256,"202110","202210",1,"Supply Chain & Operations Mgmt",NA,NA
"2145",8240256,"202110","202220",1,"Supply Chain & Operations Mgmt",NA,NA
"2146",8240256,"202110","202310",1,"Supply Chain & Operations Mgmt",NA,NA
"2147",8240256,"202110","202320",1,"Supply Chain & Operations Mgmt",NA,NA
"2148",8240256,"202110","202410",1,"Supply Chain & Operations Mgmt",NA,NA
"2149",8240340,"202110","202110",1,"Accountancy",NA,NA
"2150",8240340,"202110","202120",1,"Accountancy",NA,NA
"2151",8240340,"202110","202210",1,"Accountancy",NA,NA
"2152",8240340,"202110","202310",1,"Accountancy",NA,NA
"2153",8240340,"202110","202320",1,"Accountancy",NA,NA
"2154",8240340,"202110","202410",1,"Accountancy",NA,NA
"2155",8240501,"202110","202110",1,"CAS",NA,NA
"2156",8240501,"202110","202120",1,"CAS",NA,NA
"2157",8240501,"202110","202210",1,"CAS",NA,NA
"2158",8240501,"202110","202220",1,"CAS",NA,NA
"2159",8240501,"202110","202310",1,"CAS",NA,NA
"2160",8240501,"202110","202320",1,"CAS",NA,NA
"2161",8240501,"202110","202410",1,"CAS",NA,NA
"2162",8241044,"202110","202110",1,"Accountancy",NA,NA
"2163",8241044,"202110","202120",1,"Accountancy",NA,NA
"2164",8241044,"202110","202210",1,"Accountancy","Finance",NA
"2165",8241044,"202110","202220",1,"Accountancy","Finance",NA
"2166",8241044,"202110","202310",1,"Accountancy","Finance",NA
"2167",8241044,"202110","202320",1,"Accountancy","Finance",NA
"2168",8241044,"202110","202410",1,"Accountancy","Finance",NA
"2169",8241122,"202210","202210",1,"BA Major",NA,NA
"2170",8241122,"202210","202220",1,"BA Major",NA,NA
"2171",8241122,"202210","202310",1,"BA Major",NA,NA
"2172",8241122,"202210","202320",1,"BA Major",NA,NA
"2173",8241122,"202210","202410",1,"BA Major",NA,NA
"2174",8241124,"202110","202110",1,"Finance",NA,NA
"2175",8241124,"202110","202120",1,"Finance",NA,NA
"2176",8241124,"202110","202210",1,"Finance",NA,NA
"2177",8241124,"202110","202220",1,"Finance",NA,NA
"2178",8241124,"202110","202310",1,"Finance",NA,NA
"2179",8241124,"202110","202320",1,"Finance",NA,NA
"2180",8241124,"202110","202410",1,"Finance",NA,NA
"2181",8241328,"202110","202110",1,"Business Economics",NA,NA
"2182",8241328,"202110","202120",1,"Business Economics",NA,NA
"2183",8241328,"202110","202210",1,"Marketing",NA,NA
"2184",8241328,"202110","202220",1,"Marketing",NA,NA
"2185",8241328,"202110","202310",1,"Marketing","Supply Chain & Operations Mgmt",NA
"2186",8241328,"202110","202320",1,"Marketing","Supply Chain & Operations Mgmt",NA
"2187",8241328,"202110","202410",1,"Marketing","Supply Chain & Operations Mgmt",NA
"2188",8241593,"202110","202110",1,"Finance",NA,NA
"2189",8241593,"202110","202120",1,"Finance",NA,NA
"2190",8241593,"202110","202210",1,"Finance",NA,NA
"2191",8241593,"202110","202220",1,"Finance",NA,NA
"2192",8241593,"202110","202310",1,"Finance",NA,NA
"2193",8241593,"202110","202320",1,"Finance",NA,NA
"2194",8241593,"202110","202410",1,"Finance",NA,NA
"2195",8241959,"202110","202110",1,"BA Major",NA,NA
"2196",8241959,"202110","202120",1,"BA Major",NA,NA
"2197",8241959,"202110","202210",1,"BA Major",NA,NA
"2198",8241959,"202110","202220",1,"Marketing",NA,NA
"2199",8241959,"202110","202310",1,"Marketing",NA,NA
"2200",8241959,"202110","202320",1,"Marketing",NA,NA
"2201",8241959,"202110","202410",1,"Marketing",NA,NA
"2202",8242001,"202110","202110",1,"Marketing",NA,NA
"2203",8242001,"202110","202120",1,"Marketing",NA,NA
"2204",8242001,"202110","202210",1,"BA Major",NA,NA
"2205",8242001,"202110","202220",1,"BA Major",NA,NA
"2206",8242001,"202110","202310",1,"BA Major",NA,NA
"2207",8242001,"202110","202320",1,"BA Major",NA,NA
"2208",8242001,"202110","202410",1,"BA Major",NA,NA
"2209",8242006,"202110","202110",1,"Information Systems",NA,NA
"2210",8242006,"202110","202120",1,"Information Systems",NA,NA
"2211",8242006,"202110","202210",1,"Information Systems",NA,NA
"2212",8242006,"202110","202220",1,"Information&Cybersec Mgt",NA,NA
"2213",8242006,"202110","202310",1,"Information&Cybersec Mgt",NA,NA
"2214",8242006,"202110","202320",1,"Information&Cybersec Mgt",NA,NA
"2215",8242006,"202110","202410",1,"Information&Cybersec Mgt",NA,NA
"2216",8242136,"202110","202110",1,"Undeclared - Business",NA,NA
"2217",8242136,"202110","202120",1,"BA Major",NA,NA
"2218",8242136,"202110","202210",1,"BA Major",NA,NA
"2219",8242136,"202110","202220",1,"BA Major",NA,NA
"2220",8242136,"202110","202310",1,"BA Major",NA,NA
"2221",8242136,"202110","202320",1,"BA Major",NA,NA
"2222",8242136,"202110","202410",1,"BA Major",NA,NA
"2223",8242363,"202110","202110",1,"Finance",NA,NA
"2224",8242363,"202110","202120",1,"Finance",NA,NA
"2225",8242363,"202110","202210",1,"Finance",NA,NA
"2226",8242363,"202110","202220",1,"Finance",NA,NA
"2227",8242363,"202110","202310",1,"Finance",NA,NA
"2228",8242363,"202110","202320",1,"Finance",NA,NA
"2229",8242363,"202110","202410",1,"Finance",NA,NA
"2230",8242372,"202110","202110",1,"Marketing",NA,NA
"2231",8242372,"202110","202120",1,"Marketing",NA,NA
"2232",8242372,"202110","202210",1,"Marketing",NA,NA
"2233",8242372,"202110","202220",1,"Marketing",NA,NA
"2234",8242372,"202110","202310",1,"Marketing",NA,NA
"2235",8242372,"202110","202320",1,"Marketing",NA,NA
"2236",8242372,"202110","202410",1,"Marketing",NA,NA
"2237",8242442,"202110","202110",1,"Finance",NA,NA
"2238",8242442,"202110","202120",1,"Finance",NA,NA
"2239",8242442,"202110","202210",1,"Finance",NA,NA
"2240",8242442,"202110","202220",1,"Finance",NA,NA
"2241",8242442,"202110","202310",1,"Finance",NA,NA
"2242",8242442,"202110","202320",1,"Finance",NA,NA
"2243",8242442,"202110","202410",1,"Finance",NA,NA
"2244",8242848,"202110","202110",1,"BA Major",NA,NA
"2245",8242848,"202110","202120",1,"BA Major",NA,NA
"2246",8242848,"202110","202210",1,"BA Major",NA,NA
"2247",8242848,"202110","202220",1,"BA Major",NA,NA
"2248",8242848,"202110","202310",1,"BA Major",NA,NA
"2249",8242848,"202110","202320",1,"BA Major",NA,NA
"2250",8242848,"202110","202410",1,"BA Major",NA,NA
"2251",8242896,"202110","202110",1,"Supply Chain & Operations Mgmt",NA,NA
"2252",8242896,"202110","202120",1,"Supply Chain & Operations Mgmt",NA,NA
"2253",8242896,"202110","202210",1,"Supply Chain & Operations Mgmt",NA,NA
"2254",8242896,"202110","202220",1,"Supply Chain & Operations Mgmt",NA,NA
"2255",8242896,"202110","202310",1,"BA Major","Supply Chain & Operations Mgmt",NA
"2256",8242896,"202110","202320",1,"BA Major","Supply Chain & Operations Mgmt",NA
"2257",8242896,"202110","202410",1,"BA Major","Supply Chain & Operations Mgmt",NA
"2258",8243232,"202110","202110",1,"Accountancy",NA,NA
"2259",8243232,"202110","202120",1,"Accountancy",NA,NA
"2260",8243232,"202110","202210",1,"Finance",NA,NA
"2261",8243232,"202110","202220",1,"Finance",NA,NA
"2262",8243232,"202110","202310",1,"BA Major",NA,NA
"2263",8243232,"202110","202320",1,"BA Major",NA,NA
"2264",8243232,"202110","202410",1,"BA Major",NA,NA
"2265",8243485,"202110","202110",1,"Undeclared - Business",NA,NA
"2266",8243485,"202110","202120",1,"Undeclared - Business",NA,NA
"2267",8243485,"202110","202210",1,"Supply Chain & Operations Mgmt",NA,NA
"2268",8243485,"202110","202220",1,"Supply Chain & Operations Mgmt",NA,NA
"2269",8243485,"202110","202310",1,"Supply Chain & Operations Mgmt",NA,NA
"2270",8243485,"202110","202320",1,"Supply Chain & Operations Mgmt",NA,NA
"2271",8243485,"202110","202410",1,"Supply Chain & Operations Mgmt",NA,NA
"2272",8243494,"202110","202110",1,"Finance",NA,NA
"2273",8243494,"202110","202120",1,"Finance",NA,NA
"2274",8243494,"202110","202210",1,"Finance",NA,NA
"2275",8243494,"202110","202220",1,"Finance",NA,NA
"2276",8243494,"202110","202310",1,"Finance",NA,NA
"2277",8243494,"202110","202320",1,"Finance",NA,NA
"2278",8243494,"202110","202410",1,"Finance",NA,NA
"2279",8243561,"202110","202110",1,"Accountancy",NA,NA
"2280",8243561,"202110","202120",1,"Accountancy",NA,NA
"2281",8243561,"202110","202210",1,"Accountancy",NA,NA
"2282",8243561,"202110","202220",1,"Accountancy",NA,NA
"2283",8243561,"202110","202310",1,"Accountancy","BA Major",NA
"2284",8243561,"202110","202320",1,"Accountancy","BA Major",NA
"2285",8243561,"202110","202410",1,"Accountancy","BA Major",NA
"2286",8243761,"202110","202110",1,"BA Major",NA,NA
"2287",8243761,"202110","202120",1,"BA Major",NA,NA
"2288",8243761,"202110","202210",1,"BA Major",NA,NA
"2289",8243761,"202110","202220",1,"BA Major",NA,NA
"2290",8243761,"202110","202310",1,"BA Major",NA,NA
"2291",8243761,"202110","202320",1,"BA Major",NA,NA
"2292",8243761,"202110","202410",1,"BA Major",NA,NA
"2293",8243906,"202110","202110",1,"Marketing",NA,NA
"2294",8243906,"202110","202120",1,"Marketing",NA,NA
"2295",8243906,"202110","202210",1,"Marketing",NA,NA
"2296",8243906,"202110","202220",1,"Information Systems",NA,NA
"2297",8243906,"202110","202310",1,"Information Systems",NA,NA
"2298",8243906,"202110","202320",1,"Information Systems",NA,NA
"2299",8243906,"202110","202410",1,"Information Systems",NA,NA
"2300",8244336,"202110","202110",1,"Finance",NA,NA
"2301",8244336,"202110","202120",1,"Finance",NA,NA
"2302",8244336,"202110","202210",1,"Finance",NA,NA
"2303",8244336,"202110","202220",1,"Finance",NA,NA
"2304",8244336,"202110","202310",1,"Finance",NA,NA
"2305",8244336,"202110","202320",1,"Finance",NA,NA
"2306",8244336,"202110","202410",1,"Finance",NA,NA
"2307",8244365,"202110","202110",1,"CAS",NA,NA
"2308",8244365,"202110","202120",1,"CAS",NA,NA
"2309",8244365,"202110","202210",1,"CAS",NA,NA
"2310",8244365,"202110","202220",1,"CAS",NA,NA
"2311",8244365,"202110","202310",1,"CAS",NA,NA
"2312",8244365,"202110","202320",1,"CAS",NA,NA
"2313",8244365,"202110","202410",1,"CAS",NA,NA
"2314",8244500,"202110","202110",1,"Accountancy",NA,NA
"2315",8244500,"202110","202120",1,"Accountancy",NA,NA
"2316",8244500,"202110","202210",1,"Finance",NA,NA
"2317",8244500,"202110","202220",1,"Finance",NA,NA
"2318",8244500,"202110","202310",1,"Finance",NA,NA
"2319",8244500,"202110","202320",1,"Finance",NA,NA
"2320",8244500,"202110","202410",1,"Finance",NA,NA
"2321",8244693,"202110","202110",1,"CAS",NA,NA
"2322",8244693,"202110","202120",1,"CAS",NA,NA
"2323",8244693,"202110","202210",1,"CAS",NA,NA
"2324",8244693,"202110","202220",1,"CAS",NA,NA
"2325",8244693,"202110","202310",1,"CAS",NA,NA
"2326",8244693,"202110","202320",1,"CAS",NA,NA
"2327",8244693,"202110","202410",1,"CAS",NA,NA
"2328",8244715,"202110","202110",1,"Undeclared - Business",NA,NA
"2329",8244715,"202110","202120",1,"Finance",NA,NA
"2330",8244715,"202110","202210",1,"Finance",NA,NA
"2331",8244715,"202110","202220",1,"Finance",NA,NA
"2332",8244715,"202110","202310",1,"Finance",NA,NA
"2333",8244715,"202110","202320",1,"Finance",NA,NA
"2334",8244715,"202110","202410",1,"Finance",NA,NA
"2335",8244857,"202110","202110",1,"CEC",NA,NA
"2336",8244857,"202110","202120",1,"CEC",NA,NA
"2337",8244857,"202110","202210",1,"CAS","CEC",NA
"2338",8244857,"202110","202220",1,"CAS","CEC",NA
"2339",8244857,"202110","202310",1,"CAS","CEC",NA
"2340",8244857,"202110","202320",1,"CAS","CEC",NA
"2341",8244857,"202110","202410",1,"CAS","CEC",NA
"2342",8245075,"202110","202110",1,"Supply Chain & Operations Mgmt",NA,NA
"2343",8245075,"202110","202120",1,"Supply Chain & Operations Mgmt",NA,NA
"2344",8245075,"202110","202210",1,"Supply Chain & Operations Mgmt",NA,NA
"2345",8245075,"202110","202220",1,"Supply Chain & Operations Mgmt",NA,NA
"2346",8245075,"202110","202310",1,"Supply Chain & Operations Mgmt",NA,NA
"2347",8245075,"202110","202320",1,"Supply Chain & Operations Mgmt",NA,NA
"2348",8245075,"202110","202410",1,"Supply Chain & Operations Mgmt",NA,NA
"2349",8245189,"202110","202110",1,"Business Economics",NA,NA
"2350",8245189,"202110","202120",1,"Business Economics",NA,NA
"2351",8245189,"202110","202210",1,"Real Estate",NA,NA
"2352",8245189,"202110","202220",1,"Real Estate",NA,NA
"2353",8245189,"202110","202310",1,"Real Estate",NA,NA
"2354",8245189,"202110","202320",1,"Real Estate",NA,NA
"2355",8245189,"202110","202410",1,"Real Estate",NA,NA
"2356",8245499,"202110","202110",1,"Undeclared - Business",NA,NA
"2357",8245499,"202110","202120",1,"Undeclared - Business",NA,NA
"2358",8245499,"202110","202210",1,"Undeclared - Business",NA,NA
"2359",8245499,"202110","202220",1,"BA Major",NA,NA
"2360",8245502,"202110","202110",1,"CEC",NA,NA
"2361",8245502,"202110","202120",1,"CEC",NA,NA
"2362",8245502,"202110","202210",1,"CEC",NA,NA
"2363",8245502,"202110","202220",1,"Undeclared - Business",NA,NA
"2364",8245502,"202110","202310",1,"BA Major",NA,NA
"2365",8245502,"202110","202320",1,"BA Major",NA,NA
"2366",8245502,"202110","202410",1,"BA Major",NA,NA
"2367",8245616,"202110","202110",1,"Undeclared - Business",NA,NA
"2368",8245616,"202110","202120",1,"Finance",NA,NA
"2369",8245616,"202110","202210",1,"Finance",NA,NA
"2370",8245616,"202110","202220",1,"Finance",NA,NA
"2371",8245616,"202110","202310",1,"Finance",NA,NA
"2372",8245616,"202110","202320",1,"Finance",NA,NA
"2373",8245616,"202110","202410",1,"Finance",NA,NA
"2374",8245857,"202110","202110",1,"Marketing",NA,NA
"2375",8245857,"202110","202120",1,"Marketing",NA,NA
"2376",8245857,"202110","202210",1,"Marketing",NA,NA
"2377",8245857,"202110","202220",1,"Marketing",NA,NA
"2378",8245857,"202110","202310",1,"Marketing",NA,NA
"2379",8245857,"202110","202320",1,"Marketing",NA,NA
"2380",8245857,"202110","202410",1,"Marketing",NA,NA
"2381",8246163,"202110","202110",1,"Marketing",NA,NA
"2382",8246163,"202110","202120",1,"Marketing",NA,NA
"2383",8246163,"202110","202210",1,"Marketing",NA,NA
"2384",8246163,"202110","202220",1,"Marketing",NA,NA
"2385",8246163,"202110","202310",1,"Marketing",NA,NA
"2386",8246163,"202110","202320",1,"Marketing",NA,NA
"2387",8246163,"202110","202410",1,"Marketing",NA,NA
"2388",8246329,"202110","202110",1,"BA Major",NA,NA
"2389",8246329,"202110","202120",1,"BA Major",NA,NA
"2390",8246329,"202110","202210",1,"BA Major",NA,NA
"2391",8246329,"202110","202220",1,"Information Systems",NA,NA
"2392",8246329,"202110","202310",1,"Information Systems",NA,NA
"2393",8246329,"202110","202320",1,"Information Systems",NA,NA
"2394",8246329,"202110","202410",1,"Information Systems",NA,NA
"2395",8246520,"202110","202110",1,"Finance",NA,NA
"2396",8246520,"202110","202120",1,"BA Major",NA,NA
"2397",8246520,"202110","202210",1,"BA Major",NA,NA
"2398",8246520,"202110","202220",1,"BA Major",NA,NA
"2399",8246520,"202110","202310",1,"BA Major",NA,NA
"2400",8246520,"202110","202320",1,"BA Major",NA,NA
"2401",8246861,"202110","202110",1,"CCA","Finance",NA
"2402",8246861,"202110","202120",1,"CCA","Finance",NA
"2403",8246861,"202110","202210",1,"Information Systems",NA,NA
"2404",8246861,"202110","202220",1,"Information Systems",NA,NA
"2405",8246861,"202110","202310",1,"Information Systems",NA,NA
"2406",8246861,"202110","202320",1,"Information Systems",NA,NA
"2407",8246861,"202110","202410",1,"Information Systems",NA,NA
"2408",8246894,"202110","202110",1,"Finance",NA,NA
"2409",8246894,"202110","202120",1,"Finance",NA,NA
"2410",8246894,"202110","202210",1,"Finance",NA,NA
"2411",8246894,"202110","202220",1,"Finance",NA,NA
"2412",8246894,"202110","202310",1,"BA Major","Finance",NA
"2413",8246894,"202110","202320",1,"Finance",NA,NA
"2414",8246894,"202110","202410",1,"Finance",NA,NA
"2415",8246913,"202110","202110",1,"BA Major",NA,NA
"2416",8246913,"202110","202120",1,"BA Major",NA,NA
"2417",8246913,"202110","202210",1,"BA Major",NA,NA
"2418",8246913,"202110","202220",1,"BA Major",NA,NA
"2419",8246913,"202110","202310",1,"BA Major",NA,NA
"2420",8246913,"202110","202320",1,"BA Major",NA,NA
"2421",8246913,"202110","202410",1,"BA Major",NA,NA
"2422",8247203,"202110","202110",1,"Undeclared - Business",NA,NA
"2423",8247203,"202110","202120",1,"Undeclared - Business",NA,NA
"2424",8247203,"202110","202210",1,"Finance",NA,NA
"2425",8247203,"202110","202220",1,"Finance",NA,NA
"2426",8247203,"202110","202310",1,"Finance",NA,NA
"2427",8247203,"202110","202320",1,"Finance",NA,NA
"2428",8247203,"202110","202410",1,"Finance",NA,NA
"2429",8247530,"202110","202110",1,"Marketing",NA,NA
"2430",8247530,"202110","202120",1,"Marketing",NA,NA
"2431",8247530,"202110","202210",1,"Marketing",NA,NA
"2432",8247530,"202110","202220",1,"Marketing",NA,NA
"2433",8247530,"202110","202310",1,"Marketing",NA,NA
"2434",8247530,"202110","202320",1,"Marketing",NA,NA
"2435",8247530,"202110","202410",1,"Marketing",NA,NA
"2436",8247640,"202110","202110",1,"BA Major",NA,NA
"2437",8247640,"202110","202120",1,"BA Major",NA,NA
"2438",8247640,"202110","202210",1,"BA Major",NA,NA
"2439",8247640,"202110","202220",1,"BA Major",NA,NA
"2440",8247640,"202110","202310",1,"BA Major",NA,NA
"2441",8247640,"202110","202320",1,"BA Major",NA,NA
"2442",8247640,"202110","202410",1,"BA Major",NA,NA
"2443",8247748,"202110","202110",1,"Business Economics",NA,NA
"2444",8247748,"202110","202120",1,"Business Economics",NA,NA
"2445",8247748,"202110","202210",1,"Business Economics",NA,NA
"2446",8247748,"202110","202220",1,"Business Economics",NA,NA
"2447",8247748,"202110","202310",1,"Business Economics",NA,NA
"2448",8247748,"202110","202320",1,"Business Economics",NA,NA
"2449",8247748,"202110","202410",1,"Business Economics",NA,NA
"2450",8247865,"202110","202110",1,"Finance",NA,NA
"2451",8247865,"202110","202120",1,"Finance",NA,NA
"2452",8247865,"202110","202210",1,"Finance",NA,NA
"2453",8247865,"202110","202220",1,"Finance",NA,NA
"2454",8247865,"202110","202310",1,"Finance",NA,NA
"2455",8247865,"202110","202320",1,"Finance",NA,NA
"2456",8247865,"202110","202410",1,"Finance",NA,NA
"2457",8248087,"202110","202110",1,"Undeclared - Business",NA,NA
"2458",8248087,"202110","202120",1,"Undeclared - Business",NA,NA
"2459",8248087,"202110","202210",1,"BA Major",NA,NA
"2460",8248087,"202110","202220",1,"BA Major",NA,NA
"2461",8248087,"202110","202310",1,"BA Major",NA,NA
"2462",8248087,"202110","202320",1,"BA Major",NA,NA
"2463",8248087,"202110","202410",1,"BA Major",NA,NA
"2464",8248154,"202210","202210",1,"Marketing",NA,NA
"2465",8248154,"202210","202220",1,"Marketing",NA,NA
"2466",8248154,"202210","202310",1,"Marketing",NA,NA
"2467",8248154,"202210","202320",1,"Marketing",NA,NA
"2468",8248154,"202210","202410",1,"Marketing",NA,NA
"2469",8248246,"202110","202110",1,"CAS","Undeclared - Business",NA
"2470",8248246,"202110","202120",1,"Undeclared - Business",NA,NA
"2471",8248246,"202110","202210",1,"BA Major",NA,NA
"2472",8248246,"202110","202220",1,"BA Major",NA,NA
"2473",8248246,"202110","202310",1,"BA Major",NA,NA
"2474",8248246,"202110","202320",1,"BA Major",NA,NA
"2475",8248246,"202110","202410",1,"BA Major",NA,NA
"2476",8248382,"202110","202110",1,"Undeclared - Business",NA,NA
"2477",8248382,"202110","202120",1,"Undeclared - Business",NA,NA
"2478",8248382,"202110","202210",1,"Undeclared - Business",NA,NA
"2479",8248382,"202110","202220",1,"BA Major",NA,NA
"2480",8248382,"202110","202310",1,"BA Major",NA,NA
"2481",8248382,"202110","202320",1,"BA Major",NA,NA
"2482",8248382,"202110","202410",1,"BA Major",NA,NA
"2483",8248699,"202110","202110",1,"Finance",NA,NA
"2484",8248699,"202110","202120",1,"Finance",NA,NA
"2485",8248699,"202110","202210",1,"Finance",NA,NA
"2486",8248699,"202110","202220",1,"Finance",NA,NA
"2487",8248699,"202110","202310",1,"Finance",NA,NA
"2488",8248699,"202110","202320",1,"Finance",NA,NA
"2489",8248699,"202110","202410",1,"Finance",NA,NA
"2490",8248778,"202110","202110",1,"Marketing",NA,NA
"2491",8248778,"202110","202120",1,"Marketing",NA,NA
"2492",8248778,"202110","202210",1,"Marketing",NA,NA
"2493",8248778,"202110","202220",1,"BA Major",NA,NA
"2494",8248778,"202110","202310",1,"BA Major",NA,NA
"2495",8248778,"202110","202320",1,"BA Major",NA,NA
"2496",8248778,"202110","202410",1,"BA Major",NA,NA
"2497",8249032,"202110","202110",1,"Accountancy",NA,NA
"2498",8249032,"202110","202120",1,"Accountancy","BA Major",NA
"2499",8249032,"202110","202210",1,"Accountancy","BA Major",NA
"2500",8249032,"202110","202220",1,"Accountancy","BA Major",NA
"2501",8249032,"202110","202310",1,"Accountancy","BA Major",NA
"2502",8249032,"202110","202320",1,"Accountancy","BA Major",NA
"2503",8249032,"202110","202410",1,"Accountancy","BA Major",NA
"2504",8249170,"202110","202110",1,"CAS",NA,NA
"2505",8249170,"202110","202120",1,"CAS",NA,NA
"2506",8249170,"202110","202210",1,"CAS",NA,NA
"2507",8249170,"202110","202220",1,"CAS",NA,NA
"2508",8249170,"202110","202310",1,"CAS",NA,NA
"2509",8249170,"202110","202320",1,"CAS",NA,NA
"2510",8249170,"202110","202410",1,"CAS",NA,NA
"2511",8249352,"202110","202110",1,"Accountancy",NA,NA
"2512",8249352,"202110","202120",1,"Accountancy",NA,NA
"2513",8249352,"202110","202210",1,"Accountancy",NA,NA
"2514",8249352,"202110","202220",1,"Accountancy",NA,NA
"2515",8249352,"202110","202310",1,"Accountancy",NA,NA
"2516",8249352,"202110","202320",1,"Accountancy",NA,NA
"2517",8249352,"202110","202410",1,"Accountancy",NA,NA
"2518",8249462,"202110","202110",1,"Undeclared - Business",NA,NA
"2519",8249462,"202110","202120",1,"Undeclared - Business",NA,NA
"2520",8249462,"202110","202210",1,"Undeclared - Business",NA,NA
"2521",8249462,"202110","202220",1,"BA Major",NA,NA
